Id	primary_heb_full	variant	PlaceId	SourceId
48249	לוב	SPLAJ	7947	4
48250	לוב	לוב	7947	4
48251	לובאווה (פולין)	Löbau	15508	4
48252	לובאווה (פולין)	Lubawa	15508	4
48253	לובאווה (פולין)	לובאווה	15508	4
48254	לובאצ'וב (פולין)	Libatchov	173	4
48255	לובאצ'וב (פולין)	Lubatchov	173	4
48256	לובאצ'וב (פולין)	לובאטשוב	173	2
48257	לובאצ'וב (פולין)	לובצ'וב	173	4
48258	לובאצ'וב (פולין)	לובשוב	173	4
48259	לובאש-ברני (הונגריה)	Lauschbrünn	20095	4
48260	לובאש-ברני (הונגריה)	Lovasberény	20095	4
48261	לובאש-ברני (הונגריה)	לאוואשבערין	20095	4
48262	לובאש-ברני (הונגריה)	לובאש-ברני	20095	4
48263	לובו (אינדונזיה)	Luwu	15888	4
48264	לובו (אינדונזיה)	לובו	15888	4
48265	לובומבשי (קונגו)	Lubumbashi	8209	4
48266	לובומבשי (קונגו)	Lumumbashi	8209	4
48267	לובומבשי (קונגו)	לובומבשי	8209	4
48268	לובומל (אוקראינה)	Li︠u︡bomi	16161	4
48269	לובומל (אוקראינה)	Li︠u︡bomlʹ	16161	4
48270	לובומל (אוקראינה)	Ljuboml'	16161	4
48271	לובומל (אוקראינה)	Lubomil	16161	4
48272	לובומל (אוקראינה)	Luboml	16161	4
48273	לובומל (אוקראינה)	Lyubomi	16161	4
48274	לובומל (אוקראינה)	Lyuboml	16161	4
48275	לובומל (אוקראינה)	Lyubomlʹ	16161	4
48276	לובומל (אוקראינה)	לובומל	16161	4
48277	לובומל (אוקראינה)	לובומלא	16161	4
48278	לובוסיץ (צ'כיה)	Lovosice	19958	4
48279	לובוסיץ (צ'כיה)	לאבאסיטץ	19958	4
48280	לובוסיץ (צ'כיה)	לובוסיץ	19958	4
48281	לובזניצ'ה (פולין)	לובזניצ'ה	18920	4
48282	לובזניצ'ה (פולין)	לובזנץ	18920	4
48283	לובזניצ'ה (פולין)	Łobżenica	18920	4
48284	לובטש (בלארוס)	Lyubcha	22442	4
48285	לובטש (בלארוס)	לובטש	22442	4
48286	לוביאץ (פולין)	Dorf Leubus	17073	4
48287	לוביאץ (פולין)	Leubus	17073	4
48288	לוביאץ (פולין)	Lubiąż	17073	4
48289	לוביאץ (פולין)	לוביאץ	17073	4
48290	לוביה (ישראל)	Lubiyā	19876	4
48291	לוביה (ישראל)	Lubya	19876	4
48292	לוביה (ישראל)	Lubyā	19876	4
48293	לוביה (ישראל)	לוביה	19876	4
48294	לוביי (צרפת)	Louviers	14298	4
48295	לוביי (צרפת)	לוביי	14298	4
48296	לוביסה (פינלנד)	Loviisa	6118	4
48297	לוביסה (פינלנד)	לוביסה	6118	4
48298	לוביץ' (פולין)	Lovich	13898	4
48299	לוביץ' (פולין)	Loṿiṭsh	13898	4
48300	לוביץ' (פולין)	Lovitsʹ	13898	4
48301	לוביץ' (פולין)	Loyvitch	13898	4
48302	לוביץ' (פולין)	לוביץ'	13898	4
48303	לוביץ' (פולין)	לויביטש	13898	4
48304	לוביץ' (פולין)	Łowicz	13898	4
48305	לוביצ'ה קרולבסקה (פולין)	Lubycza Królewska	26410	4
48306	לוביצ'ה קרולבסקה (פולין)	לוביצ'ה קרולבסקה	26410	4
48307	לובליאנה (סלובניה)	Emona	6758	4
48308	לובליאנה (סלובניה)	Labacum	6758	4
48309	לובליאנה (סלובניה)	Laibach	6758	4
48310	לובליאנה (סלובניה)	Liubliana	6758	4
48311	לובליאנה (סלובניה)	Ljubljana	6758	4
48312	לובליאנה (סלובניה)	Lubiana	6758	4
48313	לובליאנה (סלובניה)	לובליאנה	6758	4
48314	לובליאנה (סלובניה)	לובלינה	6758	4
48315	לובליאנה (סלובניה)	ליובלינה	6758	2
48316	לובליאנה (סלובניה)	לייבך	6758	4
48317	לובלין (פולין : מחוז)	Li︠u︡blinskoe voevodstvo	7264	4
48318	לובלין (פולין : מחוז)	Lubelskie Województwo	7264	4
48319	לובלין (פולין : מחוז)	Lublin	7264	4
48320	לובלין (פולין : מחוז)	Województwo Lubelskie	7264	4
48321	לובלין (פולין : מחוז)	לובלין	7264	4
48322	לובלין (פולין)	Li︠u︡blin	174	4
48323	לובלין (פולין)	Lublin	174	4
48324	לובלין (פולין)	לובלין	174	2
48325	לובלינייץ (מחוז שלזיה, פולין)	Lublinek	20465	4
48326	לובלינייץ (מחוז שלזיה, פולין)	Lubliniec	20465	4
48327	לובלינייץ (מחוז שלזיה, פולין)	Lublinitz	20465	4
48328	לובלינייץ (מחוז שלזיה, פולין)	לובלינייץ	20465	4
48329	לובן (בלגיה)	Leuven	176	4
48330	לובן (בלגיה)	Li︠u︡ven	176	4
48331	לובן (בלגיה)	Lovaina	176	4
48332	לובן (בלגיה)	Lovanio	176	4
48333	לובן (בלגיה)	Löwen	176	4
48334	לובן (בלגיה)	לוביין	176	4
48335	לובן (בלגיה)	לויבן	176	4
48336	לובן (בלגיה)	לויווען	176	2
48337	לובני (אוקראינה)	Lubni	18544	4
48338	לובני (אוקראינה)	Lubnui	18544	4
48339	לובני (אוקראינה)	Lubny	18544	4
48340	לובני (אוקראינה)	לובני	18544	4
48341	לובניו (איטליה)	Loveno	17720	4
48342	לובניו (איטליה)	Loveno di Menaggio	17720	4
48343	לובניו (איטליה)	לאווין	17720	4
48344	לובניו (איטליה)	לובניו	17720	4
48345	לובן-לה-נב (בלגיה)	Louvain-la-Neuve	7476	4
48346	לובן-לה-נב (בלגיה)	לובן-לה-נב	7476	4
48347	לובסיאן (צרפת)	Louveciennes	10161	4
48348	לובסיאן (צרפת)	לובסיאן	10161	4
48349	לובראנייץ (פולין)	Lubraniec	19471	4
48350	לובראנייץ (פולין)	לובראנייץ	19471	4
48351	לובראנייץ (פולין)	לוברניץ	19471	4
48352	לובראנייץ (פולין)	לוברנץ	19471	4
48353	לוברטוב (פולין)	Lubarṭov	14510	4
48354	לוברטוב (פולין)	Lubartów	14510	4
48355	לוברטוב (פולין)	Lyubartov	14510	4
48356	לוברטוב (פולין)	לוברטוב	14510	4
48357	לוגאנו (שווייץ)	לוגאנא	177	2
48358	לוגאנו (שווייץ)	לוגנו	177	4
48359	לוגאנו אין טברינה (איטליה)	Lugnano	19403	4
48360	לוגאנו אין טברינה (איטליה)	Lugnano in Teverina	19403	4
48361	לוגאנו אין טברינה (איטליה)	Luniano	19403	4
48362	לוגאנו אין טברינה (איטליה)	לוגאנו אין טברינה	19403	4
48363	לוגאר (אפגניסטן)	Logar Province	15123	4
48364	לוגאר (אפגניסטן)	Lowgar	15123	4
48365	לוגאר (אפגניסטן)	Lowgar Province	15123	4
48366	לוגאר (אפגניסטן)	Velāyat-e Lowgar	15123	4
48367	לוגאר (אפגניסטן)	לוגאר	15123	4
48368	לוגאש (הונגריה)	Nyírlugos	14006	4
48369	לוגאש (הונגריה)	לוגאש	14006	4
48370	לוגה (מחוז לנינגרד, רוסיה)	Luga	27165	4
48371	לוגה (מחוז לנינגרד, רוסיה)	לוגה	27165	4
48372	לוגה (סנגל)	Louga	7834	4
48373	לוגה (סנגל)	Luga	7834	4
48374	לוגה (סנגל)	לוגה	7834	4
48375	לוגו (איטליה)	Castrum Luci	8856	4
48376	לוגו (איטליה)	Castrum Lugi	8856	4
48377	לוגו (איטליה)	Lugo	8856	4
48378	לוגו (איטליה)	Lugo di Romagna	8856	4
48379	לוגו (איטליה)	לוגו	8856	4
48380	לוגור (ויילס)	Loughor	19061	4
48381	לוגור (ויילס)	לוגור	19061	4
48382	לוגנסק (אוקראינה)	Lugansk	13981	4
48383	לוגנסק (אוקראינה)	Luhansʹk	13981	4
48384	לוגנסק (אוקראינה)	לוגאנסק	13981	2
48385	לוגנסק (אוקראינה)	לוגנסק	13981	1
48386	לוגרונו (ספרד : פרובינציה)	Logroño	8172	4
48387	לוגרונו (ספרד : פרובינציה)	לוגרונו	8172	4
48388	לוגרוניו (ספרד)	Logroño	7594	4
48389	לוגרוניו (ספרד)	לוגרוניו	7594	4
48391	לוד (ישראל)	al-Ludd	178	4
48392	לוד (ישראל)	Diospolis	178	4
48393	לוד (ישראל)	Lūd	178	4
48394	לוד (ישראל)	Ludd	178	4
48395	לוד (ישראל)	Lydda	178	4
48396	לוד (ישראל)	לוד	178	2
48397	לודבב (צרפת)	Clermont-de-Lodève	10207	4
48398	לודבב (צרפת)	Lodève	10207	4
48399	לודבב (צרפת)	לודבב	10207	4
48400	לודהיאנה (הודו : מחוז)	Ludhiana	13872	4
48401	לודהיאנה (הודו : מחוז)	Ludhiana District	13872	4
48402	לודהיאנה (הודו : מחוז)	לודהיאנה	13872	4
48403	לודה קוניגשופן (גרמניה)	Lauda-Königshofen	23969	4
48404	לודה קוניגשופן (גרמניה)	לודה קוניגשופן	23969	4
48405	לודוגורי (בולגריה)	Deliorman	4234	4
48406	לודוגורי (בולגריה)	Ludogorie	4234	4
48407	לודוגורי (בולגריה)	לודוגורי	4234	4
48408	לודוויגסבורג (גרמניה)	Ludwigsburg	8789	4
48409	לודוויגסבורג (גרמניה)	לודוויגסבורג	8789	4
48410	לודוויגסהפן אם ריין (גרמניה)	Ludwigshafen	9846	4
48411	לודוויגסהפן אם ריין (גרמניה)	Ludwigshafen am Rhein	9846	4
48412	לודוויגסהפן אם ריין (גרמניה)	לודוויגסהפן אם ריין	9846	4
48413	לודון (צרפת)	Loudun	18776	4
48414	לודון (צרפת)	לודון	18776	4
48415	לודז' (פולין)	Litsmanshṭaṭ	179	4
48416	לודז' (פולין)	Litzmannstadt	179	4
48417	לודז' (פולין)	Lodzsh	179	4
48418	לודז' (פולין)	לאדז	179	2
48419	לודז' (פולין)	לאדז'	179	2
48420	לודז' (פולין)	לאדזש	179	2
48421	לודז' (פולין)	לודז	179	2
48422	לודז' (פולין)	לודז'	179	2
48423	לודזה (לטביה)	Lucyn	180	4
48424	לודזה (לטביה)	Ludsen	180	4
48425	לודזה (לטביה)	Ludze	180	4
48426	לודזה (לטביה)	Lyutsin	180	4
48427	לודזה (לטביה)	לוצין	180	2
48428	לודי (איטליה)	Lodi	8450	4
48429	לודי (איטליה)	לודי	8450	4
48430	לודלו (אנגליה)	Ludlow	13251	4
48431	לודלו (אנגליה)	לודלו	13251	4
48432	לוהידה (גרמניה)	Lohheide	26001	4
48433	לוהידה (גרמניה)	לוהידה	26001	4
48434	לוהיני (אוקראינה)	Luhyny	26122	4
48435	לוהיני (אוקראינה)	לוהיני	26122	4
48436	לוהקוביצה (צ'כיה)	Luhačovice	12874	4
48437	לוהקוביצה (צ'כיה)	Luhatschowitz	12874	4
48438	לוהקוביצה (צ'כיה)	לוהקוביצה	12874	4
48439	לוו-יאנג שי (סין)	Lo-yang shih	12233	4
48440	לוו-יאנג שי (סין)	Luoyangshi	12233	4
48441	לוו-יאנג שי (סין)	Luoyang Shi	12233	4
48442	לוו-יאנג שי (סין)	לוו-יאנג	12233	4
48443	לוויטטאון (ניו יורק)	Levittown	12733	4
48444	לוויטטאון (ניו יורק)	לוויטטאון	12733	4
48445	לוויטטאון (פנסילבניה)	Levittown	17014	4
48446	לוויטטאון (פנסילבניה)	לוויטטאון	17014	4
48447	לוויסטאון (מונטנה)	Lewiston	9446	4
48448	לוויסטאון (מונטנה)	Lewistown	9446	4
48449	לוויסטאון (מונטנה)	Reedsfort	9446	4
48450	לוויסטאון (מונטנה)	Reeds Fort	9446	4
48451	לוויסטאון (מונטנה)	לוויסטאון	9446	4
48452	לווי-סנט-נום (צרפת)	Lévis	20061	4
48453	לווי-סנט-נום (צרפת)	Lévis-Saint-Nom	20061	4
48454	לווי-סנט-נום (צרפת)	Lévy-Saint-Nom	20061	4
48455	לווי-סנט-נום (צרפת)	Saint-Nom-de-Lévy	20061	4
48456	לווי-סנט-נום (צרפת)	לווי-סנט-נום	20061	4
48457	לוונבוג (שווייץ)	Löwenburg	22526	4
48458	לוונבוג (שווייץ)	לוונבוג	22526	4
48459	לוונהם (אנגליה)	Lavenham	15285	4
48460	לוונהם (אנגליה)	לוונהם	15285	4
48461	לוז'ניה קינז'ווארט (צ'כיה)	Bad Königswart	22292	4
48462	לוז'ניה קינז'ווארט (צ'כיה)	Königswart	22292	4
48463	לוז'ניה קינז'ווארט (צ'כיה)	Königswarte	22292	4
48464	לוז'ניה קינז'ווארט (צ'כיה)	Lázně Kynžvart	22292	4
48465	לוז'ניה קינז'ווארט (צ'כיה)	לוז'ניה קינז'ווארט	22292	4
48466	לוז'ניה קינז'ווארט (צ'כיה)	קאניגסווערט	22292	4
48467	לוז'נקה (אוקראינה)	Cațbah	19893	4
48468	לוז'נקה (אוקראינה)	Catzbach	19893	4
48469	לוז'נקה (אוקראינה)	Kacbah	19893	4
48470	לוז'נקה (אוקראינה)	Katsbakhskaya	19893	4
48471	לוז'נקה (אוקראינה)	Katzbach	19893	4
48472	לוז'נקה (אוקראינה)	Kat︠s︡bakh	19893	4
48473	לוז'נקה (אוקראינה)	Kat︠s︡bakhskai︠a︡	19893	4
48474	לוז'נקה (אוקראינה)	Luz︠h︡anka	19893	4
48475	לוז'נקה (אוקראינה)	לוז'נקה	19893	4
48476	לוז'קי (בלארוס)	Luzhki	22183	4
48477	לוז'קי (בלארוס)	לוז'קי	22183	4
48478	לוזאן (שווייץ)	Losanna	181	4
48479	לוזאן (שווייץ)	Lousonna	181	4
48480	לוזאן (שווייץ)	Lozan	181	4
48481	לוזאן (שווייץ)	Lozane	181	4
48482	לוזאן (שווייץ)	Lozanna	181	4
48483	לוזאן (שווייץ)	לוזן	181	4
48484	לוזון (פיליפינים)	Luzon	2530	4
48485	לוזון (פיליפינים)	לוזון	2530	4
48486	לוזיאניה (ברזיל)	Lusiânia	10362	4
48487	לוזיאניה (ברזיל)	Luziânia	10362	4
48488	לוזיאניה (ברזיל)	Luzilândia	10362	4
48489	לוזיאניה (ברזיל)	לוזיאניה	10362	4
48490	לוזינו (פולין)	Luzino	20968	4
48491	לוזינו (פולין)	לוזינו	20968	4
48492	לוזית (ישראל)	Luzit	22040	4
48493	לוזית (ישראל)	לוזית	22040	4
48494	לוזר (צרפת : מחוז)	Lozère	13899	4
48495	לוזר (צרפת : מחוז)	לוזר	13899	4
48496	לוזרה (איטליה)	Luzzara	18083	4
48497	לוזרה (איטליה)	לוזרה	18083	4
48498	לוזרה (איטליה)	לוצירא	18083	4
48499	לוחביצה (אוקראינה)	Lokhvitsa	1657	4
48501	לוחביצה (אוקראינה)	לאחוויץ	1657	2
48502	לוחביצה (אוקראינה)	לחוביץ	1657	4
48503	לוחה (אקואדור : מחוז)	Loja	18009	4
48504	לוחה (אקואדור : מחוז)	לוחה	18009	4
48505	לוחה (אקוודור : פרובינציה)	Loja	12330	4
48506	לוחה (אקוודור : פרובינציה)	לוחה	12330	4
48507	לוחה (ספרד)	Loja	14871	4
48508	לוחה (ספרד)	לוחה	14871	4
48509	לוחם (הולנד)	Lochem	13424	4
48510	לוחם (הולנד)	לאחחעם	13424	4
48511	לוחם (הולנד)	לוחם	13424	4
48513	לוחמי הגטאות (ישראל)	Asher	182	4
48514	לוחמי הגטאות (ישראל)	Ghetto Fighters' Kibbutz	182	4
48515	לוחמי הגטאות (ישראל)	Kibbutz Lochamei Hagetaʾot	182	4
48516	לוחמי הגטאות (ישראל)	Kibbutz Lochamei HaGhettaot	182	4
48517	לוחמי הגטאות (ישראל)	Ḳibuts Loḥame ha-Geṭaʾot	182	4
48518	לוחמי הגטאות (ישראל)	Lochamei HaGhettaot	182	4
48519	לוחמי הגטאות (ישראל)	Lohame ha-geta'ot	182	4
48520	לוחמי הגטאות (ישראל)	Lohamei HaGeitaot	182	4
48521	לוחמי הגטאות (ישראל)	Lohamei ha-Geitaot	182	4
48522	לוחמי הגטאות (ישראל)	Lohamei Hagetaot	182	4
48523	לוחמי הגטאות (ישראל)	Lohmei Hagettot	182	4
48524	לוחמי הגטאות (ישראל)	בית לוחמי הגטאות	182	2
48525	לוחמי הגטאות (ישראל)	בית לוחמי הגיטאות	182	2
48526	לוחמי הגטאות (ישראל)	לוחמי הגטאות	182	2
48527	לוחמי הגטאות (ישראל)	לוחמי הגיטאות	182	2
48528	לוחמי הגטאות (ישראל)	קבוץ לוחמי הגטאות	182	2
48529	לוחמי הגטאות (ישראל)	קיבוץ לוחמי הגיטאות	182	2
48530	לוט (טקסס)	Lott	20137	4
48531	לוט (טקסס)	לוט	20137	4
48532	לוט (צרפת)	Lot	9576	4
48533	לוט (צרפת)	לוט	9576	4
48534	לוטוביסקה (פולין)	Lutowiska	23913	4
48535	לוטוביסקה (פולין)	לוטוביסקה	23913	4
48536	לוטוביסקה (פולין)	ליטאוויסק	23913	4
48537	לוטוביסקה (פולין)	ליטוויסק	23913	4
48538	לוט וגארון (צרפת)	Lot-et-Garonne	10503	4
48539	לוט וגארון (צרפת)	לוט וגארון	10503	4
48540	לוטומיירסק (פולין)	Lutomiersk	19185	4
48541	לוטומיירסק (פולין)	לוטומיירסק	19185	4
48542	לוטון (אנגליה)	Borough of Luton	183	4
48543	לוטון (אנגליה)	Luton	183	4
48544	לוטון (אנגליה)	לוטאן	183	2
48545	לוטם (ישראל)	לטם	184	4
48546	לוטם (ישראל)	קבוץ לוטם	184	2
48547	לוטן (ישראל)	קיבוץ לוטן	157	2
48548	לוט נור (סין)	Lake Lop	3932	4
48549	לוט נור (סין)	Lob Nor	3932	4
48550	לוט נור (סין)	Lop Nor	3932	4
48551	לוט נור (סין)	Lop Nur	3932	4
48552	לוט נור (סין)	Lo-pu-no-erh	3932	4
48553	לוט נור (סין)	Lo-pu po	3932	4
48554	לוט נור (סין)	Luobu Bo	3932	4
48555	לוט נור (סין)	Luobu Po	3932	4
48556	לוט נור (סין)	לוט נור	3932	4
48557	לוטרוורת' (אנגליה)	Lutterworth	18335	4
48558	לוטרוורת' (אנגליה)	לוטרוורת'	18335	4
48559	לויבסדורף (גרמניה)	Leubsdorf	23967	4
48560	לויבסדורף (גרמניה)	לויבסדורף	23967	4
48561	לויבסדורף (גרמניה)	לייפשדרף	23967	4
48562	לויי (תאילנד : פרובינציה)	Changwat Loei	15101	4
48563	לויי (תאילנד : פרובינציה)	Leūi	15101	4
48564	לויי (תאילנד : פרובינציה)	Loei	15101	4
48565	לויי (תאילנד : פרובינציה)	Loey	15101	4
48566	לויי (תאילנד : פרובינציה)	Loi	15101	4
48567	לויי (תאילנד : פרובינציה)	Samnakngān Čhangwat Lœ̄i	15101	4
48568	לויי (תאילנד : פרובינציה)	לויי	15101	4
48569	לויי (תאילנד : פרובינציה)	ʻOngkān Bō̜rihān Sūan Čhangwat Lœ̄i	15101	4
